District,Date,Rainfall_1Day,Rainfall_3Day,Rainfall_7Day,Rainfall_7Day_Avg
Coimbatore,2024-10-15,18.9,35.3,65.0,9.29
Coimbatore,2024-10-16,7.9,35.9,70.5,10.07
Coimbatore,2024-10-17,1.6,28.4,71.6,10.23
Coimbatore,2024-10-18,0.3,9.8,65.7,9.39
Coimbatore,2024-10-19,1.4,3.3,46.5,6.64
Coimbatore,2024-10-20,0.1,1.8,39.3,5.61
Coimbatore,2024-10-21,6.2,7.7,36.4,5.2
Coimbatore,2024-10-22,9.0,15.3,26.5,3.79
Coimbatore,2024-10-23,2.4,17.6,21.0,3.0
Coimbatore,2024-10-24,2.1,13.5,21.5,3.07
Coimbatore,2024-10-25,20.5,25.0,41.7,5.96
Coimbatore,2024-10-26,11.2,33.8,51.5,7.36
Coimbatore,2024-10-27,0.0,31.7,51.4,7.34
Coimbatore,2024-10-28,0.0,11.2,45.2,6.46
Coimbatore,2024-10-29,0.7,0.7,36.9,5.27
Coimbatore,2024-10-30,0.5,1.2,35.0,5.0
Coimbatore,2024-10-31,5.8,7.0,38.7,5.53
Coimbatore,2024-11-01,12.7,19.0,30.9,4.41
Coimbatore,2024-11-02,33.9,52.4,53.6,7.66
Coimbatore,2024-11-03,7.1,53.7,60.7,8.67
Coimbatore,2024-11-04,14.0,55.0,74.7,10.67
Coimbatore,2024-11-05,7.8,28.9,81.8,11.69
Coimbatore,2024-11-06,0.1,21.9,81.4,11.63
Coimbatore,2024-11-07,2.4,10.3,78.0,11.14
Coimbatore,2024-11-08,0.5,3.0,65.8,9.4
Coimbatore,2024-11-09,0.6,3.5,32.5,4.64
Coimbatore,2024-11-10,0.0,1.1,25.4,3.63
Coimbatore,2024-11-11,0.0,0.6,11.4,1.63
Coimbatore,2024-11-12,0.6,0.6,4.2,0.6
Coimbatore,2024-11-13,1.1,1.7,5.2,0.74
Coimbatore,2024-11-14,12.3,14.0,15.1,2.16
Coimbatore,2024-11-15,7.3,20.7,21.9,3.13
Coimbatore,2024-11-16,13.5,33.1,34.8,4.97
Coimbatore,2024-11-17,18.0,38.8,52.8,7.54
Coimbatore,2024-11-18,0.5,32.0,53.3,7.61
Coimbatore,2024-11-19,1.4,19.9,54.1,7.73
Coimbatore,2024-11-20,0.5,2.4,53.5,7.64
Coimbatore,2024-11-21,0.8,2.7,42.0,6.0
Coimbatore,2024-11-22,0.0,1.3,34.7,4.96
Coimbatore,2024-11-23,0.0,0.8,21.2,3.03
Coimbatore,2024-11-24,0.0,0.0,3.2,0.46
Coimbatore,2024-11-25,0.4,0.4,3.1,0.44
Coimbatore,2024-11-26,20.1,20.5,21.8,3.11
Coimbatore,2024-11-27,0.3,20.8,21.6,3.09
Coimbatore,2024-11-28,0.0,20.4,20.8,2.97
Coimbatore,2024-11-29,0.0,0.3,20.8,2.97
Coimbatore,2024-11-30,0.2,0.2,21.0,3.0
Coimbatore,2024-12-01,26.2,26.4,47.2,6.74
Coimbatore,2024-12-02,1.1,27.5,47.9,6.84
Coimbatore,2024-12-03,2.0,29.3,29.8,4.26
Coimbatore,2024-12-04,0.9,4.0,30.4,4.34
Coimbatore,2024-12-05,1.0,3.9,31.4,4.49
Coimbatore,2024-12-06,0.2,2.1,31.6,4.51
Coimbatore,2024-12-07,8.7,9.9,40.1,5.73
Coimbatore,2024-12-08,0.1,9.0,14.0,2.0
Coimbatore,2024-12-09,0.1,8.9,13.0,1.86
Coimbatore,2024-12-10,1.9,2.1,12.9,1.84
Coimbatore,2024-12-11,0.0,2.0,12.0,1.71
Coimbatore,2024-12-12,14.0,15.9,25.0,3.57
Coimbatore,2024-12-13,6.4,20.4,31.2,4.46
Coimbatore,2024-12-14,2.8,23.2,25.3,3.61
Coimbatore,2024-12-15,0.0,9.2,25.2,3.6
Coimbatore,2024-12-16,0.0,2.8,25.1,3.59
Coimbatore,2024-12-17,0.0,0.0,23.2,3.31
Coimbatore,2024-12-18,0.0,0.0,23.2,3.31
Coimbatore,2024-12-19,0.1,0.1,9.3,1.33
Coimbatore,2024-12-20,0.0,0.1,2.9,0.41
Coimbatore,2024-12-21,0.1,0.2,0.2,0.03
Coimbatore,2024-12-22,0.5,0.6,0.7,0.1
Coimbatore,2024-12-23,0.0,0.6,0.7,0.1
Coimbatore,2024-12-24,0.0,0.5,0.7,0.1
Coimbatore,2024-12-25,0.0,0.0,0.7,0.1
Coimbatore,2024-12-26,3.2,3.2,3.8,0.54
Coimbatore,2024-12-27,18.1,21.3,21.9,3.13
Coimbatore,2024-12-28,1.3,22.6,23.1,3.3
Coimbatore,2024-12-29,2.5,21.9,25.1,3.59
Coimbatore,2024-12-30,3.5,7.3,28.6,4.09
Coimbatore,2024-12-31,0.8,6.8,29.4,4.2
Cuddalore,2020-01-01,5.3,5.3,5.3,5.3
Cuddalore,2020-01-02,2.3,7.6,7.6,3.8
Cuddalore,2020-01-03,2.0,9.6,9.6,3.2
Cuddalore,2020-01-04,0.6,4.9,10.2,2.55
Cuddalore,2020-01-05,0.7,3.3,10.9,2.18
Cuddalore,2020-01-06,2.8,4.1,13.7,2.28
Cuddalore,2020-01-07,1.7,5.2,15.4,2.2
Cuddalore,2020-01-08,1.2,5.7,11.3,1.61
Cuddalore,2020-01-09,0.0,2.9,9.0,1.29
Cuddalore,2020-01-10,0.0,1.2,7.0,1.0
Cuddalore,2020-01-11,0.2,0.2,6.6,0.94
Cuddalore,2020-01-12,7.8,8.0,13.7,1.96
Cuddalore,2020-01-13,1.2,9.2,12.1,1.73
Cuddalore,2020-01-14,0.0,9.0,10.4,1.49
Cuddalore,2020-01-15,0.0,1.2,9.2,1.31
Cuddalore,2020-01-16,0.0,0.0,9.2,1.31
Cuddalore,2020-01-17,1.7,1.7,10.9,1.56
Cuddalore,2020-01-18,3.8,5.5,14.5,2.07
Cuddalore,2020-01-19,0.3,5.8,7.0,1.0
Cuddalore,2020-01-20,0.0,4.1,5.8,0.83
Cuddalore,2020-01-21,0.0,0.3,5.8,0.83
Cuddalore,2020-01-22,0.2,0.2,6.0,0.86
Cuddalore,2020-01-23,0.4,0.6,6.4,0.91
Cuddalore,2020-01-24,0.0,0.6,4.7,0.67
Cuddalore,2020-01-25,0.0,0.4,0.9,0.13
Cuddalore,2020-01-26,0.0,0.0,0.6,0.09
Cuddalore,2020-01-27,0.0,0.0,0.6,0.09
Cuddalore,2020-01-28,0.0,0.0,0.6,0.09
Cuddalore,2020-01-29,0.0,0.0,0.4,0.06
Cuddalore,2020-01-30,0.0,0.0,0.0,0.0
Cuddalore,2020-01-31,0.0,0.0,0.0,0.0
Cuddalore,2020-02-01,0.3,0.3,0.3,0.04
Cuddalore,2020-02-02,0.6,0.9,0.9,0.13
Cuddalore,2020-02-03,0.3,1.2,1.2,0.17
Cuddalore,2020-02-04,2.7,3.6,3.9,0.56
Cuddalore,2020-02-05,0.6,3.6,4.5,0.64
Cuddalore,2020-02-06,0.0,3.3,4.5,0.64
Cuddalore,2020-02-07,0.0,0.6,4.5,0.64
Cuddalore,2020-02-08,0.1,0.1,4.3,0.61
Cuddalore,2020-02-09,0.1,0.2,3.8,0.54
Cuddalore,2020-02-10,0.0,0.2,3.5,0.5
Cuddalore,2020-02-11,2.0,2.1,2.8,0.4
Cuddalore,2020-02-12,3.6,5.6,5.8,0.83
Cuddalore,2020-02-13,0.0,5.6,5.8,0.83
Cuddalore,2020-02-14,0.0,3.6,5.8,0.83
Cuddalore,2020-02-15,0.0,0.0,5.7,0.81
Cuddalore,2020-02-16,0.0,0.0,5.6,0.8
Cuddalore,2020-02-17,0.0,0.0,5.6,0.8
Cuddalore,2020-02-18,0.0,0.0,3.6,0.51
Cuddalore,2020-02-19,0.0,0.0,0.0,0.0
Cuddalore,2020-02-20,0.0,0.0,0.0,0.0
Cuddalore,2020-02-21,0.1,0.1,0.1,0.01
Cuddalore,2020-02-22,1.6,1.7,1.7,0.24
Cuddalore,2020-02-23,1.1,2.8,2.8,0.4
Cuddalore,2020-02-24,0.2,2.9,3.0,0.43
Cuddalore,2020-02-25,0.8,2.1,3.8,0.54
Cuddalore,2020-02-26,0.2,1.2,4.0,0.57
Cuddalore,2020-02-27,0.0,1.0,4.0,0.57
Cuddalore,2020-02-28,0.6,0.8,4.5,0.64
Cuddalore,2020-02-29,0.4,1.0,3.3,0.47
Cuddalore,2020-03-01,0.0,1.0,2.2,0.31
Cuddalore,2020-03-02,0.4,0.8,2.4,0.34
Cuddalore,2020-03-03,0.0,0.4,1.6,0.23
Cuddalore,2020-03-04,0.0,0.4,1.4,0.2
Cuddalore,2020-03-05,0.0,0.0,1.4,0.2
Cuddalore,2020-03-06,0.8,0.8,1.6,0.23
Cuddalore,2020-03-07,1.1,1.9,2.3,0.33
Cuddalore,2020-03-08,1.1,3.0,3.4,0.49
Cuddalore,2020-03-09,0.0,2.2,3.0,0.43
Cuddalore,2020-03-10,0.2,1.3,3.2,0.46
Cuddalore,2020-03-11,0.0,0.2,3.2,0.46
Cuddalore,2020-03-12,0.0,0.2,3.2,0.46
Cuddalore,2020-03-13,0.0,0.0,2.4,0.34
Cuddalore,2020-03-14,0.0,0.0,1.3,0.19
Cuddalore,2020-03-15,0.1,0.1,0.3,0.04
Cuddalore,2020-03-16,0.3,0.4,0.6,0.09
Cuddalore,2020-03-17,0.0,0.4,0.4,0.06
Cuddalore,2020-03-18,0.0,0.3,0.4,0.06
Cuddalore,2020-03-19,0.0,0.0,0.4,0.06
Cuddalore,2020-03-20,0.0,0.0,0.4,0.06
Cuddalore,2020-03-21,0.0,0.0,0.4,0.06
Cuddalore,2020-03-22,0.0,0.0,0.3,0.04
Cuddalore,2020-03-23,0.0,0.0,0.0,0.0
Cuddalore,2020-03-24,0.0,0.0,0.0,0.0
Cuddalore,2020-03-25,0.0,0.0,0.0,0.0
Cuddalore,2020-03-26,0.0,0.0,0.0,0.0
Cuddalore,2020-03-27,0.0,0.0,0.0,0.0
Cuddalore,2020-03-28,0.0,0.0,0.0,0.0
Cuddalore,2020-03-29,0.0,0.0,0.0,0.0
Cuddalore,2020-03-30,0.0,0.0,0.0,0.0
Cuddalore,2020-03-31,0.0,0.0,0.0,0.0
Cuddalore,2020-04-01,0.0,0.0,0.0,0.0
Cuddalore,2020-04-02,0.0,0.0,0.0,0.0
Cuddalore,2020-04-03,0.0,0.0,0.0,0.0
Cuddalore,2020-04-04,0.2,0.2,0.2,0.03
Cuddalore,2020-04-05,0.7,0.9,0.9,0.13
Cuddalore,2020-04-06,1.2,2.1,2.1,0.3
Cuddalore,2020-04-07,0.2,2.1,2.3,0.33
Cuddalore,2020-04-08,1.0,2.4,3.3,0.47
Cuddalore,2020-04-09,3.3,4.5,6.6,0.94
Cuddalore,2020-04-10,0.0,4.3,6.6,0.94
Cuddalore,2020-04-11,0.1,3.4,6.5,0.93
Cuddalore,2020-04-12,0.0,0.1,5.8,0.83
Cuddalore,2020-04-13,0.0,0.1,4.6,0.66
Cuddalore,2020-04-14,0.2,0.2,4.6,0.66
Cuddalore,2020-04-15,0.4,0.6,4.0,0.57
Cuddalore,2020-04-16,0.5,1.1,1.2,0.17
Cuddalore,2020-04-17,0.0,0.9,1.2,0.17
Cuddalore,2020-04-18,0.8,1.3,1.9,0.27
Cuddalore,2020-04-19,0.1,0.9,2.0,0.29
Cuddalore,2020-04-20,0.3,1.2,2.3,0.33
Cuddalore,2020-04-21,0.1,0.5,2.2,0.31
Cuddalore,2020-04-22,0.2,0.6,2.0,0.29
Cuddalore,2020-04-23,0.0,0.3,1.5,0.21
Cuddalore,2020-04-24,1.6,1.8,3.1,0.44
Cuddalore,2020-04-25,0.0,1.6,2.3,0.33
Cuddalore,2020-04-26,5.0,6.6,7.2,1.03
Cuddalore,2020-04-27,0.3,5.3,7.2,1.03
Cuddalore,2020-04-28,0.2,5.5,7.3,1.04
Cuddalore,2020-04-29,0.5,1.0,7.6,1.09
Cuddalore,2020-04-30,0.1,0.8,7.7,1.1
Cuddalore,2020-05-01,0.0,0.6,6.1,0.87
Cuddalore,2020-05-02,0.0,0.1,6.1,0.87
Cuddalore,2020-05-03,0.0,0.0,1.1,0.16
Cuddalore,2020-05-04,0.0,0.0,0.8,0.11
Cuddalore,2020-05-05,0.0,0.0,0.6,0.09
Cuddalore,2020-05-06,0.0,0.0,0.1,0.01
Cuddalore,2020-05-07,0.0,0.0,0.0,0.0
Cuddalore,2020-05-08,0.0,0.0,0.0,0.0
Cuddalore,2020-05-09,0.1,0.1,0.1,0.01
Cuddalore,2020-05-10,0.0,0.1,0.1,0.01
Cuddalore,2020-05-11,0.2,0.3,0.3,0.04
Cuddalore,2020-05-12,4.7,4.9,5.0,0.71
Cuddalore,2020-05-13,0.2,5.1,5.2,0.74
Cuddalore,2020-05-14,0.6,5.5,5.8,0.83
Cuddalore,2020-05-15,0.8,1.6,6.6,0.94
Cuddalore,2020-05-16,0.0,1.4,6.5,0.93
Cuddalore,2020-05-17,2.0,2.8,8.5,1.21
Cuddalore,2020-05-18,1.5,3.5,9.8,1.4
Cuddalore,2020-05-19,0.0,3.5,5.1,0.73
Cuddalore,2020-05-20,0.0,1.5,4.9,0.7
Cuddalore,2020-05-21,0.0,0.0,4.3,0.61
Cuddalore,2020-05-22,0.0,0.0,3.5,0.5
Cuddalore,2020-05-23,0.0,0.0,3.5,0.5
Cuddalore,2020-05-24,0.0,0.0,1.5,0.21
Cuddalore,2020-05-25,0.1,0.1,0.1,0.01
Cuddalore,2020-05-26,0.0,0.1,0.1,0.01
Cuddalore,2020-05-27,0.0,0.1,0.1,0.01
Cuddalore,2020-05-28,0.0,0.0,0.1,0.01
Cuddalore,2020-05-29,0.1,0.1,0.2,0.03
Cuddalore,2020-05-30,1.1,1.2,1.3,0.19
Cuddalore,2020-05-31,0.0,1.2,1.3,0.19
Cuddalore,2020-06-01,0.0,1.1,1.2,0.17
Cuddalore,2020-06-02,0.4,0.4,1.6,0.23
Cuddalore,2020-06-03,0.0,0.4,1.6,0.23
Cuddalore,2020-06-04,0.2,0.6,1.8,0.26
Cuddalore,2020-06-05,1.5,1.7,3.2,0.46
Cuddalore,2020-06-06,2.1,3.8,4.2,0.6
Cuddalore,2020-06-07,2.3,5.9,6.5,0.93
Cuddalore,2020-06-08,0.0,4.4,6.5,0.93
Cuddalore,2020-06-09,0.0,2.3,6.1,0.87
Cuddalore,2020-06-10,0.0,0.0,6.1,0.87
Cuddalore,2020-06-11,0.2,0.2,6.1,0.87
Cuddalore,2020-06-12,0.0,0.2,4.6,0.66
Cuddalore,2020-06-13,0.3,0.5,2.8,0.4
Cuddalore,2020-06-14,0.2,0.5,0.7,0.1
Cuddalore,2020-06-15,0.0,0.5,0.7,0.1
Cuddalore,2020-06-16,0.4,0.6,1.1,0.16
Cuddalore,2020-06-17,0.0,0.4,1.1,0.16
Cuddalore,2020-06-18,0.0,0.4,0.9,0.13
Cuddalore,2020-06-19,0.3,0.3,1.2,0.17
Cuddalore,2020-06-20,0.0,0.3,0.9,0.13
Cuddalore,2020-06-21,0.0,0.3,0.7,0.1
Cuddalore,2020-06-22,2.0,2.0,2.7,0.39
Cuddalore,2020-06-23,4.7,6.7,7.0,1.0
Cuddalore,2020-06-24,6.6,13.3,13.6,1.94
Cuddalore,2020-06-25,1.4,12.7,15.0,2.14
Cuddalore,2020-06-26,4.9,12.9,19.6,2.8
Cuddalore,2020-06-27,0.8,7.1,20.4,2.91
Cuddalore,2020-06-28,9.6,15.3,30.0,4.29
Cuddalore,2020-06-29,1.6,12.0,29.6,4.23
Cuddalore,2020-06-30,3.2,14.4,28.1,4.01
Cuddalore,2020-07-01,0.5,5.3,22.0,3.14
Cuddalore,2020-07-02,2.4,6.1,23.0,3.29
Cuddalore,2020-07-03,5.0,7.9,23.1,3.3
Cuddalore,2020-07-04,0.4,7.8,22.7,3.24
Cuddalore,2020-07-05,0.0,5.4,13.1,1.87
Cuddalore,2020-07-06,0.0,0.4,11.5,1.64
Cuddalore,2020-07-07,0.0,0.0,8.3,1.19
Cuddalore,2020-07-08,0.7,0.7,8.5,1.21
Cuddalore,2020-07-09,14.1,14.8,20.2,2.89
Cuddalore,2020-07-10,3.1,17.9,18.3,2.61
Cuddalore,2020-07-11,0.9,18.1,18.8,2.69
Cuddalore,2020-07-12,0.3,4.3,19.1,2.73
Cuddalore,2020-07-13,7.6,8.8,26.7,3.81
Cuddalore,2020-07-14,4.2,12.1,30.9,4.41
Cuddalore,2020-07-15,3.6,15.4,33.8,4.83
Cuddalore,2020-07-16,2.8,10.6,22.5,3.21
Cuddalore,2020-07-17,0.0,6.4,19.4,2.77
Cuddalore,2020-07-18,1.7,4.5,20.2,2.89
Cuddalore,2020-07-19,4.5,6.2,24.4,3.49
Cuddalore,2020-07-20,12.3,18.5,29.1,4.16
Cuddalore,2020-07-21,0.3,17.1,25.2,3.6
Cuddalore,2020-07-22,0.8,13.4,22.4,3.2
Cuddalore,2020-07-23,0.5,1.6,20.1,2.87
Cuddalore,2020-07-24,4.3,5.6,24.4,3.49
Cuddalore,2020-07-25,7.4,12.2,30.1,4.3
Cuddalore,2020-07-26,0.0,11.7,25.6,3.66
Cuddalore,2020-07-27,0.3,7.7,13.6,1.94
Cuddalore,2020-07-28,10.3,10.6,23.6,3.37
Cuddalore,2020-07-29,19.3,29.9,42.1,6.01
Cuddalore,2020-07-30,4.1,33.7,45.7,6.53
Cuddalore,2020-07-31,4.2,27.6,45.6,6.51
Cuddalore,2020-08-01,0.3,8.6,38.5,5.5
Cuddalore,2020-08-02,0.0,4.5,38.5,5.5
Cuddalore,2020-08-03,2.3,2.6,40.5,5.79
Cuddalore,2020-08-04,0.1,2.4,30.3,4.33
Cuddalore,2020-08-05,1.6,4.0,12.6,1.8
Cuddalore,2020-08-06,0.1,1.8,8.6,1.23
Cuddalore,2020-08-07,0.0,1.7,4.4,0.63
Cuddalore,2020-08-08,2.3,2.4,6.4,0.91
Cuddalore,2020-08-09,5.9,8.2,12.3,1.76
Cuddalore,2020-08-10,6.0,14.2,16.0,2.29
Cuddalore,2020-08-11,1.3,13.2,17.2,2.46
Cuddalore,2020-08-12,1.0,8.3,16.6,2.37
Cuddalore,2020-08-13,0.1,2.4,16.6,2.37
Cuddalore,2020-08-14,0.0,1.1,16.6,2.37
Cuddalore,2020-08-15,0.0,0.1,14.3,2.04
Cuddalore,2020-08-16,0.0,0.0,8.4,1.2
Cuddalore,2020-08-17,0.1,0.1,2.5,0.36
Cuddalore,2020-08-18,0.4,0.5,1.6,0.23
Cuddalore,2020-08-19,0.5,1.0,1.1,0.16
Cuddalore,2020-08-20,0.6,1.5,1.6,0.23
Cuddalore,2020-08-21,0.7,1.8,2.3,0.33
Cuddalore,2020-08-22,1.4,2.7,3.7,0.53
Cuddalore,2020-08-23,6.4,8.5,10.1,1.44
Cuddalore,2020-08-24,13.9,21.7,23.9,3.41
Cuddalore,2020-08-25,6.7,27.0,30.2,4.31
Cuddalore,2020-08-26,7.4,28.0,37.1,5.3
Cuddalore,2020-08-27,7.5,21.6,44.0,6.29
Cuddalore,2020-08-28,0.9,15.8,44.2,6.31
Cuddalore,2020-08-29,0.0,8.4,42.8,6.11
Cuddalore,2020-08-30,0.3,1.2,36.7,5.24
Cuddalore,2020-08-31,16.4,16.7,39.2,5.6
Cuddalore,2020-09-01,17.3,34.0,49.8,7.11
Cuddalore,2020-09-02,21.0,54.7,63.4,9.06
Cuddalore,2020-09-03,5.7,44.0,61.6,8.8
Cuddalore,2020-09-04,9.6,36.3,70.3,10.04
Cuddalore,2020-09-05,3.6,18.9,73.9,10.56
Cuddalore,2020-09-06,5.8,19.0,79.4,11.34
Cuddalore,2020-09-07,0.1,9.5,63.1,9.01
Cuddalore,2020-09-08,0.8,6.7,46.6,6.66
Cuddalore,2020-09-09,16.1,17.0,41.7,5.96
Cuddalore,2020-09-10,2.6,19.5,38.6,5.51
Cuddalore,2020-09-11,1.9,20.6,30.9,4.41
Cuddalore,2020-09-12,2.6,7.1,29.9,4.27
Cuddalore,2020-09-13,7.3,11.8,31.4,4.49
Cuddalore,2020-09-14,1.0,10.9,32.3,4.61
Cuddalore,2020-09-15,4.1,12.4,35.6,5.09
Cuddalore,2020-09-16,3.0,8.1,22.5,3.21
Cuddalore,2020-09-17,0.1,7.2,20.0,2.86
Cuddalore,2020-09-18,7.0,10.1,25.1,3.59
Cuddalore,2020-09-19,4.8,11.9,27.3,3.9
Cuddalore,2020-09-20,1.7,13.5,21.7,3.1
Cuddalore,2020-09-21,0.0,6.5,20.7,2.96
Cuddalore,2020-09-22,1.0,2.7,17.6,2.51
Cuddalore,2020-09-23,0.0,1.0,14.6,2.09
Cuddalore,2020-09-24,0.1,1.1,14.6,2.09
Cuddalore,2020-09-25,8.3,8.4,15.9,2.27
Cuddalore,2020-09-26,2.4,10.8,13.5,1.93
Cuddalore,2020-09-27,1.7,12.4,13.5,1.93
Cuddalore,2020-09-28,14.0,18.1,27.5,3.93
Cuddalore,2020-09-29,28.8,44.5,55.3,7.9
Cuddalore,2020-09-30,16.0,58.8,71.3,10.19
Cuddalore,2020-10-01,0.2,45.0,71.4,10.2
Cuddalore,2020-10-02,0.3,16.5,63.4,9.06
Cuddalore,2020-10-03,3.2,3.7,64.2,9.17
Cuddalore,2020-10-04,0.2,3.7,62.7,8.96
Cuddalore,2020-10-05,0.0,3.4,48.7,6.96
Cuddalore,2020-10-06,0.4,0.6,20.3,2.9
Cuddalore,2020-10-07,2.7,3.1,7.0,1.0
Cuddalore,2020-10-08,2.0,5.1,8.8,1.26
Cuddalore,2020-10-09,3.8,8.5,12.3,1.76
Cuddalore,2020-10-10,4.5,10.3,13.6,1.94
Cuddalore,2020-10-11,6.8,15.1,20.2,2.89
Cuddalore,2020-10-12,0.8,12.1,21.0,3.0
Cuddalore,2020-10-13,0.1,7.7,20.7,2.96
Cuddalore,2020-10-14,0.0,0.9,18.0,2.57
Cuddalore,2020-10-15,0.0,0.1,16.0,2.29
Cuddalore,2020-10-16,0.2,0.2,12.4,1.77
Cuddalore,2020-10-17,13.4,13.6,21.3,3.04
Cuddalore,2020-10-18,5.2,18.8,19.7,2.81
Cuddalore,2020-10-19,4.4,23.0,23.3,3.33
Cuddalore,2020-10-20,14.4,24.0,37.6,5.37
Cuddalore,2020-10-21,11.3,30.1,48.9,6.99
Cuddalore,2020-10-22,2.2,27.9,51.1,7.3
Cuddalore,2020-10-23,3.4,16.9,54.3,7.76
Cuddalore,2020-10-24,0.5,6.1,41.4,5.91
Cuddalore,2020-10-25,1.7,5.6,37.9,5.41
Cuddalore,2020-10-26,2.0,4.2,35.5,5.07
Cuddalore,2020-10-27,3.6,7.3,24.7,3.53
Cuddalore,2020-10-28,1.9,7.5,15.3,2.19
Cuddalore,2020-10-29,2.7,8.2,15.8,2.26
Cuddalore,2020-10-30,1.3,5.9,13.7,1.96
Cuddalore,2020-10-31,0.1,4.1,13.3,1.9
Cuddalore,2020-11-01,0.3,1.7,11.9,1.7
Cuddalore,2020-11-02,0.1,0.5,10.0,1.43
Cuddalore,2020-11-03,1.2,1.6,7.6,1.09
Cuddalore,2020-11-04,8.4,9.7,14.1,2.01
Cuddalore,2020-11-05,6.1,15.7,17.5,2.5
Cuddalore,2020-11-06,5.8,20.3,22.0,3.14
Cuddalore,2020-11-07,4.8,16.7,26.7,3.81
Cuddalore,2020-11-08,4.2,14.8,30.6,4.37
Cuddalore,2020-11-09,0.1,9.1,30.6,4.37
Cuddalore,2020-11-10,0.0,4.3,29.4,4.2
Cuddalore,2020-11-11,2.7,2.8,23.7,3.39
Cuddalore,2020-11-12,7.1,9.8,24.7,3.53
Cuddalore,2020-11-13,14.6,24.4,33.5,4.79
Cuddalore,2020-11-14,4.3,26.0,33.0,4.71
Cuddalore,2020-11-15,17.2,36.1,46.0,6.57
Cuddalore,2020-11-16,42.3,63.8,88.2,12.6
Cuddalore,2020-11-17,7.9,67.4,96.1,13.73
Cuddalore,2020-11-18,2.1,52.3,95.5,13.64
Cuddalore,2020-11-19,2.8,12.8,91.2,13.03
Cuddalore,2020-11-20,0.3,5.2,76.9,10.99
Cuddalore,2020-11-21,0.0,3.1,72.6,10.37
Cuddalore,2020-11-22,0.0,0.3,55.4,7.91
Cuddalore,2020-11-23,0.0,0.0,13.1,1.87
Cuddalore,2020-11-24,8.1,8.1,13.3,1.9
Cuddalore,2020-11-25,175.7,183.8,186.9,26.7
Cuddalore,2020-11-26,57.7,241.5,241.8,34.54
Cuddalore,2020-11-27,1.1,234.5,242.6,34.66
Cuddalore,2020-11-28,3.9,62.7,246.5,35.21
Cuddalore,2020-11-29,4.6,9.6,251.1,35.87
Cuddalore,2020-11-30,3.6,12.1,254.7,36.39
Cuddalore,2020-12-01,4.0,12.2,250.6,35.8
Cuddalore,2020-12-02,25.4,33.0,100.3,14.33
Cuddalore,2020-12-03,45.6,75.0,88.2,12.6
Cuddalore,2020-12-04,36.5,107.5,123.6,17.66
Cuddalore,2020-12-05,21.5,103.6,141.2,20.17
Cuddalore,2020-12-06,50.0,108.0,186.6,26.66
Cuddalore,2020-12-07,19.0,90.5,202.0,28.86
Cuddalore,2020-12-08,7.0,76.0,205.0,29.29
Cuddalore,2020-12-09,2.9,28.9,182.5,26.07
Cuddalore,2020-12-10,0.0,9.9,136.9,19.56
Cuddalore,2020-12-11,0.1,3.0,100.5,14.36
Cuddalore,2020-12-12,0.2,0.3,79.2,11.31
Cuddalore,2020-12-13,0.9,1.2,30.1,4.3
Cuddalore,2020-12-14,0.0,1.1,11.1,1.59
Cuddalore,2020-12-15,0.4,1.3,4.5,0.64
Cuddalore,2020-12-16,24.9,25.3,26.5,3.79
Cuddalore,2020-12-17,22.8,48.1,49.3,7.04
Cuddalore,2020-12-18,11.6,59.3,60.8,8.69
Cuddalore,2020-12-19,0.3,34.7,60.9,8.7
Cuddalore,2020-12-20,0.3,12.2,60.3,8.61
Cuddalore,2020-12-21,0.0,0.6,60.3,8.61
Cuddalore,2020-12-22,0.0,0.3,59.9,8.56
Cuddalore,2020-12-23,0.0,0.0,35.0,5.0
Cuddalore,2020-12-24,0.0,0.0,12.2,1.74
Cuddalore,2020-12-25,0.0,0.0,0.6,0.09
Cuddalore,2020-12-26,0.0,0.0,0.3,0.04
Cuddalore,2020-12-27,0.0,0.0,0.0,0.0
Cuddalore,2020-12-28,0.0,0.0,0.0,0.0
Cuddalore,2020-12-29,1.0,1.0,1.0,0.14
Cuddalore,2020-12-30,11.0,12.0,12.0,1.71
Cuddalore,2020-12-31,14.3,26.3,26.3,3.76
Cuddalore,2021-01-01,1.3,26.6,27.6,3.94
Cuddalore,2021-01-02,6.2,21.8,33.8,4.83
Cuddalore,2021-01-03,21.2,28.7,55.0,7.86
Cuddalore,2021-01-04,2.3,29.7,57.3,8.19
Cuddalore,2021-01-05,18.2,41.7,74.5,10.64
Cuddalore,2021-01-06,20.1,40.6,83.6,11.94
Cuddalore,2021-01-07,7.0,45.3,76.3,10.9
Cuddalore,2021-01-08,6.9,34.0,81.9,11.7
Cuddalore,2021-01-09,2.7,16.6,78.4,11.2
Cuddalore,2021-01-10,3.9,13.5,61.1,8.73
Cuddalore,2021-01-11,11.2,17.8,70.0,10.0
Cuddalore,2021-01-12,13.9,29.0,65.7,9.39
Cuddalore,2021-01-13,4.4,29.5,50.0,7.14
Cuddalore,2021-01-14,2.4,20.7,45.4,6.49
Cuddalore,2021-01-15,3.9,10.7,42.4,6.06
Cuddalore,2021-01-16,1.8,8.1,41.5,5.93
Cuddalore,2021-01-17,0.0,5.7,37.6,5.37
Cuddalore,2021-01-18,0.0,1.8,26.4,3.77
Cuddalore,2021-01-19,0.4,0.4,12.9,1.84
Cuddalore,2021-01-20,0.2,0.6,8.7,1.24
Cuddalore,2021-01-21,1.0,1.6,7.3,1.04
